Candidate,FolderName,scene,engine,K,seed,split,geo,variant,variant_base,tightened,variant_raw,rollout_idx,projection_cb_tripped,homotopy,homotopy_flown,n_success,success_relaxed,n_success_and_constraints,n_success_relaxed_and_constraints,collision_free_completed,phys_safe,goal_reached,goal_dist,n_violations,total_violations,n_steps,steps_to_goal,avg_time,avg_time_ms,fm_ms,proj_ms,total_ms_p95,over_budget_frac,track_err_mean,phys_contact_frac,phys_min_z,FullPath,backbone,budget_ms,constraint_collision_free,constraint_n_violations,constraint_total_violations,controller,diagnostics_found,divergence_aborted,divergence_step,fm_ms_p95,generation,geo_scene,goal_crossed_line,max_episode_length,mpc_batch,n_fm_steps,n_proj_steps,n_success_relaxed,over_budget_steps,phys_final_z,projection_backstop_hits,projection_cb_skipped_steps,projection_cb_trips,scene_json,success_relaxed_and_constraints,success_strict,success_strict_and_constraints,threshold
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t,dpcc-t,False,dpcc-t,3,0.0,"(R,R,R)","(R,?,?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9754797277294585,60.0,14.774595252743016,634.0,,1.3316669561365184,1331.6669561365184,43.156284926102515,1288.510671210416,5364.239404723047,0.37066246056782337,0.5098107153333249,0.0070921985815602835,0.9275937879349674,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,60.0,14.774595252743016,pid_stopgo,1.0,1.0,234.0,43.84807571768761,Gen15,pillars,0.0,634.0,4,634.0,235.0,,235.0,1.9080980105001173,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t,dpcc-t,False,dpcc-t,4,0.0,"(L,L,L)","(L,L,L)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2963045592112154,148.0,27.470742423480186,417.0,417.0,2.2050687415431516,2205.0687415431516,43.287930500914726,2161.7808110422366,9040.201380103825,1.0,0.687129089556424,0.004796163069544364,0.6993559946257095,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,148.0,27.470742423480186,pid_stopgo,1.0,0.0,-1.0,44.23070475459099,Gen15,pillars,1.0,634.0,4,417.0,417.0,,417.0,1.175678864856222,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t,dpcc-t,False,dpcc-t,5,0.0,"(L,R,L)","(R,R,R)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8628223383813087,136.0,45.503194386707,634.0,,1.4236072010003884,1423.6072010003884,43.25013252818466,1380.3570684722035,6675.457192212341,0.6340694006309149,0.7598496923990093,0.001658374792703151,0.015828106767390805,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,136.0,45.503194386707,pid_stopgo,1.0,1.0,401.0,43.94431784749031,Gen15,pillars,1.0,634.0,4,634.0,402.0,,402.0,1.7580611941406135,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t,dpcc-t,False,dpcc-t,6,0.0,"(R,L,R)","(L,L,?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8429872876230236,86.0,12.689697122108104,634.0,,1.322213007038841,1322.213007038841,43.27610103841524,1278.9369060004258,4755.66802928224,0.5078864353312302,0.6684647891460059,0.006211180124223602,0.6138314735447377,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,86.0,12.689697122108104,pid_stopgo,1.0,1.0,321.0,44.072456285357475,Gen15,pillars,0.0,634.0,4,634.0,322.0,,322.0,1.6369804089087132,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t,dpcc-t,False,dpcc-t,7,0.0,"(R,R,R)","(L,L,?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4201512679124764,139.0,21.905202437745903,634.0,,1.736941936897768,1736.941936897768,43.438712055058325,1693.5032248427099,8369.098609313365,0.5883280757097792,0.671528610765721,0.01519213583556747,0.8368091093804426,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,139.0,21.905202437745903,pid_stopgo,1.0,1.0,372.0,44.249656051397324,Gen15,pillars,0.0,634.0,4,634.0,373.0,,373.0,1.4525545786918557,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t,dpcc-t,False,dpcc-t,8,0.0,"(L,L,L)","(L,R,R)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8193490143085284,274.0,68.0561964228969,634.0,,2.335910714137418,2335.910714137418,43.26373082512185,2292.646983312296,10406.408071052287,1.0,0.49984285766244996,0.025236593059936908,0.42715255185963247,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,274.0,68.0561964228969,pid_stopgo,1.0,0.0,-1.0,44.24766041338444,Gen15,pillars,1.0,634.0,4,634.0,634.0,,634.0,0.44060487941072823,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t,dpcc-t,False,dpcc-t,9,0.0,"(L,R,L)","(L,R,L)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5951106153297281,155.0,16.7715988155716,634.0,,1.67874181349042,1678.7418134904199,43.18441131537081,1635.5574021750492,4928.398745693266,1.0,0.4582401112548754,0.031545741324921134,0.5563401356120209,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,155.0,16.7715988155716,pid_stopgo,1.0,0.0,-1.0,43.84866151958704,Gen15,pillars,0.0,634.0,4,634.0,634.0,,634.0,0.8931479386368317,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,dpcc-t-geo_free,False,dpcc-t-geo_free,0,0.0,"(L,L,L)","(L,L,L)",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8031858119240216,461.0,125.420311899185,634.0,,0.07658276384643481,76.58276384643482,43.059239901414244,33.52352394502058,77.09165466949344,1.0,0.3361918288251851,0.0,1.10645549849095,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,461.0,125.420311899185,pid_stopgo,1.0,0.0,-1.0,43.26189225539565,Gen15,pillars,1.0,634.0,4,634.0,634.0,,634.0,1.6277667207749869,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,dpcc-t-geo_free,False,dpcc-t-geo_free,1,0.0,"(L,R,L)","(L,L,L)",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7374865109280093,494.0,93.39695855379037,634.0,,0.07666546083128885,76.66546083128885,43.029013069270164,33.63644776201868,77.30044163763523,1.0,0.33264758406908873,0.0,0.5744938062820613,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,494.0,93.39695855379037,pid_stopgo,1.0,0.0,-1.0,43.169618491083384,Gen15,pillars,1.0,634.0,4,634.0,634.0,,634.0,0.5744938062820613,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,dpcc-t-geo_free,False,dpcc-t-geo_free,2,0.0,"(R,L,R)","(L,L,L)",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8017549356782451,498.0,156.51602111816376,634.0,,0.07661896054735788,76.61896054735789,43.03332982872751,33.585630718630384,77.20648106187582,1.0,0.336593200898443,0.0,1.14599938840677,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,498.0,156.51602111816376,pid_stopgo,1.0,0.0,-1.0,43.205142859369516,Gen15,pillars,1.0,634.0,4,634.0,634.0,,634.0,1.6408571961299296,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,dpcc-t-geo_free,False,dpcc-t-geo_free,3,0.0,"(R,R,R)","(?,?,?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4642386151175515,172.0,67.08826359702631,634.0,,0.07632064618263783,76.32064618263783,42.9185877347591,33.40205844787873,76.54671929776669,0.37697160883280756,0.40590312225022146,0.15760111576011157,1.1752673755397962,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,172.0,67.08826359702631,pid_stopgo,1.0,1.0,238.0,43.10633260756731,Gen15,pillars,0.0,634.0,4,634.0,239.0,,239.0,1.992623993664426,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,dpcc-t-geo_free,False,dpcc-t-geo_free,4,0.0,"(L,L,L)","(L,L,L)",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7711537053006475,500.0,91.527608482837,634.0,,0.0766475329275481,76.6475329275481,43.078030286245166,33.56950264130293,77.14697066694498,1.0,0.3299611543719779,0.0,0.5687310348116252,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,500.0,91.527608482837,pid_stopgo,1.0,0.0,-1.0,43.225851841270924,Gen15,pillars,1.0,634.0,4,634.0,634.0,,634.0,0.5722525882369699,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,dpcc-t-geo_free,False,dpcc-t-geo_free,5,0.0,"(L,R,L)","(R,R,R)",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6696825529843139,467.0,132.08256929993536,634.0,,0.0765058063940154,76.5058063940154,42.94126783130391,33.56453856271148,77.06279782578349,1.0,0.32689334733615716,0.0,0.4897149778922708,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,467.0,132.08256929993536,pid_stopgo,1.0,0.0,-1.0,43.150293827056885,Gen15,pillars,1.0,634.0,4,634.0,634.0,,634.0,0.586077974791755,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,dpcc-t-geo_free,False,dpcc-t-geo_free,6,0.0,"(R,L,R)","(R,R,R)",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6611146630742997,511.0,135.56977124452496,634.0,,0.0766010467662279,76.60104676622791,43.03149778501656,33.56954898121135,77.14024055749178,1.0,0.32839803682700236,0.0,0.485988651433785,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,511.0,135.56977124452496,pid_stopgo,1.0,0.0,-1.0,43.21857513859868,Gen15,pillars,1.0,634.0,4,634.0,634.0,,634.0,0.5840711856321614,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,dpcc-t-geo_free,False,dpcc-t-geo_free,7,0.0,"(R,R,R)","(L,L,L)",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7487611417759278,522.0,136.9769511461252,634.0,,0.07654144258858278,76.54144258858278,42.99110464152383,33.55033794705894,77.09398875012994,1.0,0.3429992956550462,0.0,1.0422912734674221,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,522.0,136.9769511461252,pid_stopgo,1.0,0.0,-1.0,43.17952459678054,Gen15,pillars,1.0,634.0,4,634.0,634.0,,634.0,1.6863294029582934,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,dpcc-t-geo_free,False,dpcc-t-geo_free,8,0.0,"(L,L,L)","(R,R,?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.657131690578348,502.0,199.08878898599238,634.0,,0.07651076816927278,76.51076816927278,43.079806653318535,33.43096151595424,76.73483407124877,1.0,1.4161304689763188,0.40799158780231337,0.014317620852772175,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,502.0,199.08878898599238,pid_stopgo,1.0,0.0,-1.0,43.24547424912453,Gen15,pillars,0.0,634.0,4,634.0,634.0,,634.0,0.07995546859590387,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-geo_free,dpcc-t-geo_free,False,dpcc-t-geo_free,9,0.0,"(L,R,L)","(R,R,R)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812491755790237,504.0,147.96509462938639,634.0,,0.07661214620697573,76.61214620697574,43.141416544300334,33.470729662675396,77.08426266908646,1.0,0.37364120409851753,0.0026288117770767614,1.1089119694012006,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,504.0,147.96509462938639,pid_stopgo,1.0,0.0,-1.0,43.47008215263486,Gen15,pillars,1.0,634.0,4,634.0,634.0,,634.0,1.6997767452983286,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,dpcc-t,True,dpcc-t-tightened,0,0.0,"(L,L,L)","(R,R,R)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4137509025356938,165.0,87.86925042249888,634.0,,2.1412747174567746,2141.2747174567744,43.36118233840614,2097.913535118368,9813.046916201707,0.5315457413249212,0.9135246006371595,0.020771513353115726,0.483454799414268,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,165.0,87.86925042249888,pid_stopgo,1.0,1.0,336.0,44.334908947348595,Gen15,pillars,1.0,634.0,4,634.0,337.0,,337.0,1.356236515167108,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,dpcc-t,True,dpcc-t-tightened,1,0.0,"(L,R,L)","(L,L,R)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648365923689116,111.0,14.989699153816675,634.0,,1.1867754915876063,1186.7754915876062,43.127614270296384,1143.6478773173098,4029.9523255787794,1.0,0.42175000711915284,0.005257623554153523,0.6454526874130867,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,111.0,14.989699153816675,pid_stopgo,1.0,0.0,-1.0,43.681365717202425,Gen15,pillars,0.0,634.0,4,634.0,634.0,,634.0,0.6454526874130867,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,dpcc-t,True,dpcc-t-tightened,2,0.0,"(R,L,R)","(L,L,R)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38124312041269653,116.0,15.763165791259768,634.0,,1.2489520523473854,1248.9520523473855,43.111827418396146,1205.8402249289893,3580.849104654053,1.0,0.45263693204608896,0.005257623554153523,0.6271747523919914,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,116.0,15.763165791259768,pid_stopgo,1.0,0.0,-1.0,43.65142406895757,Gen15,pillars,0.0,634.0,4,634.0,634.0,,634.0,0.7932896210549728,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,dpcc-t,True,dpcc-t-tightened,3,0.0,"(R,R,R)","(R,?,?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.259334571465714,50.0,14.31731593608857,634.0,,1.2334616990816412,1233.4616990816412,43.15717350610923,1190.3045255755321,3957.5833659619093,0.3643533123028391,0.4930946971867425,0.002886002886002886,0.899561808841766,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,50.0,14.31731593608857,pid_stopgo,1.0,1.0,230.0,43.694411404430866,Gen15,pillars,0.0,634.0,4,634.0,231.0,,231.0,2.0103510771996254,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,dpcc-t,True,dpcc-t-tightened,4,0.0,"(L,L,L)","(R,R,R)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2615432516747225,171.0,134.97010045180195,390.0,390.0,2.443761162689099,2443.761162689099,43.360931154053944,2400.400231535045,11077.501529082649,1.0,1.0770786591971113,0.017094017094017096,0.004069989645819934,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,171.0,134.97010045180195,pid_stopgo,1.0,0.0,-1.0,44.09778621047735,Gen15,pillars,1.0,634.0,4,390.0,390.0,,390.0,1.2426452466504756,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,dpcc-t,True,dpcc-t-tightened,5,0.0,"(L,R,L)","(R,R,?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6336655071708437,73.0,22.01012708749329,634.0,,1.294164119363331,1294.164119363331,43.32704836465168,1250.8370709986796,4335.214213281867,0.47003154574132494,0.6182939836664518,0.003355704697986577,0.7550052160258861,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,73.0,22.01012708749329,pid_stopgo,1.0,1.0,297.0,43.92724968492985,Gen15,pillars,0.0,634.0,4,634.0,298.0,,298.0,1.9467069665506282,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,dpcc-t,True,dpcc-t-tightened,6,0.0,"(R,L,R)","(R,R,?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.737926196170902,70.0,19.652546624354503,634.0,,1.8953029494344567,1895.3029494344567,43.1895255525079,1852.1134238819488,8063.539545517414,0.45425867507886436,0.6238816239539696,0.003472222222222222,0.7037473284495916,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,70.0,19.652546624354503,pid_stopgo,1.0,1.0,287.0,43.76615518704057,Gen15,pillars,0.0,634.0,4,634.0,288.0,,288.0,1.965781145945392,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,dpcc-t,True,dpcc-t-tightened,7,0.0,"(R,R,R)","(L,L,R)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668448128745517,93.0,15.971019513800098,634.0,,1.3425780500429287,1342.5780500429287,43.26675467381154,1299.311295369117,5634.7314374521375,1.0,0.43915671911760906,0.00473186119873817,0.6155334017884023,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,93.0,15.971019513800098,pid_stopgo,1.0,0.0,-1.0,43.94284710288048,Gen15,pillars,0.0,634.0,4,634.0,634.0,,634.0,0.6308753873662375,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,dpcc-t,True,dpcc-t-tightened,8,0.0,"(L,L,L)","(R,?,?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.374032794061277,50.0,20.886160796565047,634.0,,1.185417873195784,1185.417873195784,43.17309628565644,1142.2447769101275,3883.3153817802654,0.3391167192429022,0.49168781905808767,0.0031007751937984496,1.1266452914330272,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,50.0,20.886160796565047,pid_stopgo,1.0,1.0,214.0,43.683952651917934,Gen15,pillars,0.0,634.0,4,634.0,215.0,,215.0,1.9884313680033996,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,dpcc-t-tightened,dpcc-t,True,dpcc-t-tightened,9,0.0,"(L,R,L)","(L,L,L)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.289728219195327,144.0,24.521188407320324,474.0,474.0,1.4596154094253222,1459.6154094253222,43.125646911907296,1416.489762513415,6438.434034492808,1.0,0.6273959387288549,0.005625879043600563,0.7319673988371467,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,144.0,24.521188407320324,pid_stopgo,1.0,0.0,-1.0,43.79467088729143,Gen15,pillars,1.0,634.0,4,474.0,474.0,,474.0,1.3863062352320359,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,hardflow_sls,hardflow_sls,False,hardflow_sls,0,0.0,"(L,L,L)","(R,R,R)",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6911531313775985,227.0,38.73209719300274,634.0,,0.1335862553634384,133.5862553634384,60.86211045175697,72.72414491168144,343.6431955546141,1.0,0.3337718709976882,0.0,0.4316469751739157,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,227.0,38.73209719300274,pid_stopgo,1.0,0.0,-1.0,60.95964200794697,Gen15,pillars,1.0,634.0,4,634.0,634.0,,634.0,0.4428565729265103,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
49,pillars|fm|K5,pillars,fm,5,6,test,pillars_bounds+dynamics+geo_bounds+obstacles,hardflow_sls,hardflow_sls,False,hardflow_sls,1,0.0,"(L,R,L)","(L,R,R)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5045747909373675,129.0,41.60251670498092,634.0,,0.14244879454775242,142.4487945477524,60.7309955101243,81.71779903762811,362.8574279136956,0.7034700315457413,0.6184453205016401,0.0029895366218236174,0.7436688750650714,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-pillars/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,,30.3,0.0,129.0,41.60251670498092,pid_stopgo,1.0,1.0,445.0,60.99341390654445,Gen15,pillars,1.0,634.0,4,634.0,446.0,,446.0,1.9710980369652822,0.0,0.0,0.0,pillars,0.0,0.0,0.0,0.5
