scene,engine,geo,variant,split,K,metric,mean,std,min,max,n,mask,n_candidates,candidates,n_seeds
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,2,total_ms_p95,18.061060030013323,0.41435910151080957,17.518945038318634,18.781019374728203,10,proj_valid,1,35,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,2,total_violations,4644.115119895747,6402.874526720838,7.5859908115863925,17196.139702289987,10,proj_valid,1,35,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,2,track_err_mean,48.42853637157167,56.494734390771335,0.6240848257040358,127.97936705734533,10,proj_valid,1,35,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,avg_time,0.04407695954743632,0.00029373143691236787,0.043895674976337354,0.04490390894361877,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,avg_time_ms,44.07695954743632,0.2937314369123666,43.895674976337354,44.903908943618774,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,budget_ms,30.3,0.0,30.3,30.3,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,collision_free_completed,0.0,0.0,0.0,0.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,constraint_collision_free,0.0,0.0,0.0,0.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,constraint_n_violations,124.6,49.59659486519435,34.0,187.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,constraint_total_violations,31.448330880974414,59.65498293623203,3.2557105684280367,200.64798817430636,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,diagnostics_found,1.0,0.0,1.0,1.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,fm_ms,44.07695954743632,0.2937314369123666,43.895674976337354,44.903908943618774,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,fm_ms_p95,44.04382728040218,0.04890202494838727,43.95708721131086,44.12088552489877,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,goal_crossed_line,1.0,0.0,1.0,1.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,goal_dist,0.3635593804900431,0.24056604619021618,0.27461246888369056,1.0480260423986023,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,goal_reached,0.9,0.31622776601683794,0.0,1.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,max_episode_length,396.0,0.0,396.0,396.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_fm_steps,324.7,34.15666520282356,261.0,396.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_proj_steps,324.7,34.15666520282356,261.0,396.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_steps,324.7,34.15666520282356,261.0,396.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_success,0.9,0.31622776601683794,0.0,1.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_success_and_constraints,0.0,0.0,0.0,0.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_violations,124.6,49.59659486519435,34.0,187.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,over_budget_frac,1.0,0.0,1.0,1.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,over_budget_steps,324.7,34.15666520282356,261.0,396.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,phys_contact_frac,0.001520026154189655,0.0016144306279712443,0.0,0.003246753246753247,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,phys_final_z,0.900343116325694,0.34561785114188365,0.08715727426298711,1.4665828751014662,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,phys_min_z,0.3546385767509301,0.13953343885578773,0.08556733944098342,0.6308472181501579,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,phys_safe,0.9,0.31622776601683794,0.0,1.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,proj_ms,0.0,0.0,0.0,0.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,projection_backstop_hits,0.0,0.0,0.0,0.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,projection_cb_skipped_steps,0.0,0.0,0.0,0.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,projection_cb_tripped,0.0,0.0,0.0,0.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,projection_cb_trips,0.0,0.0,0.0,0.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,steps_to_goal,316.77777777777777,24.626092756351834,261.0,351.0,9,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,success_relaxed,0.9,0.31622776601683794,0.0,1.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,success_strict,0.9,0.31622776601683794,0.0,1.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,success_strict_and_constraints,0.0,0.0,0.0,0.0,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,total_ms_p95,44.04382728040218,0.04890202494838727,43.95708721131086,44.12088552489877,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,total_violations,31.448330880974414,59.65498293623203,3.2557105684280367,200.64798817430636,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,track_err_mean,1.171877578322468,2.0737630843025356,0.47930833528812367,7.073161674151015,10,all,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,avg_time,0.04407695954743632,0.00029373143691236787,0.043895674976337354,0.04490390894361877,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,avg_time_ms,44.07695954743632,0.2937314369123666,43.895674976337354,44.903908943618774,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,budget_ms,30.3,0.0,30.3,30.3,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,collision_free_completed,0.0,0.0,0.0,0.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,constraint_collision_free,0.0,0.0,0.0,0.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,constraint_n_violations,124.6,49.59659486519435,34.0,187.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,constraint_total_violations,31.448330880974414,59.65498293623203,3.2557105684280367,200.64798817430636,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,diagnostics_found,1.0,0.0,1.0,1.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,fm_ms,44.07695954743632,0.2937314369123666,43.895674976337354,44.903908943618774,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,fm_ms_p95,44.04382728040218,0.04890202494838727,43.95708721131086,44.12088552489877,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,goal_crossed_line,1.0,0.0,1.0,1.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,goal_dist,0.3635593804900431,0.24056604619021618,0.27461246888369056,1.0480260423986023,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,goal_reached,0.9,0.31622776601683794,0.0,1.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,max_episode_length,396.0,0.0,396.0,396.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_fm_steps,324.7,34.15666520282356,261.0,396.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_proj_steps,324.7,34.15666520282356,261.0,396.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_steps,324.7,34.15666520282356,261.0,396.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_success,0.9,0.31622776601683794,0.0,1.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_success_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,n_violations,124.6,49.59659486519435,34.0,187.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,over_budget_frac,1.0,0.0,1.0,1.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,over_budget_steps,324.7,34.15666520282356,261.0,396.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,phys_contact_frac,0.001520026154189655,0.0016144306279712443,0.0,0.003246753246753247,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,phys_final_z,0.900343116325694,0.34561785114188365,0.08715727426298711,1.4665828751014662,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,phys_min_z,0.3546385767509301,0.13953343885578773,0.08556733944098342,0.6308472181501579,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,phys_safe,0.9,0.31622776601683794,0.0,1.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,proj_ms,0.0,0.0,0.0,0.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,projection_backstop_hits,0.0,0.0,0.0,0.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,projection_cb_skipped_steps,0.0,0.0,0.0,0.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,projection_cb_tripped,0.0,0.0,0.0,0.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,projection_cb_trips,0.0,0.0,0.0,0.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,steps_to_goal,316.77777777777777,24.626092756351834,261.0,351.0,9,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,success_relaxed,0.9,0.31622776601683794,0.0,1.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,success_strict,0.9,0.31622776601683794,0.0,1.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,success_strict_and_constraints,0.0,0.0,0.0,0.0,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,total_ms_p95,44.04382728040218,0.04890202494838727,43.95708721131086,44.12088552489877,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,total_violations,31.448330880974414,59.65498293623203,3.2557105684280367,200.64798817430636,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,5,track_err_mean,1.171877578322468,2.0737630843025356,0.47930833528812367,7.073161674151015,10,proj_valid,1,36,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,avg_time,0.08568158786041565,0.0002403718655904383,0.08538247636434707,0.08617054481962413,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,avg_time_ms,85.68158786041565,0.24037186559043536,85.38247636434707,86.17054481962414,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,budget_ms,30.3,0.0,30.3,30.3,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,collision_free_completed,0.0,0.0,0.0,0.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,constraint_collision_free,0.0,0.0,0.0,0.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,constraint_n_violations,127.4,79.40500963765167,38.0,240.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,constraint_total_violations,38.133322784750234,46.27059237504213,2.5158039379119854,122.37589729295522,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,diagnostics_found,1.0,0.0,1.0,1.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,fm_ms,85.68158786041565,0.24037186559043536,85.38247636434707,86.17054481962414,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,fm_ms_p95,86.0296495910734,0.2754215857818814,85.74377354234457,86.55994851142168,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,goal_crossed_line,0.7,0.48304589153964794,0.0,1.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,goal_dist,0.8022352980276743,0.6912748316279218,0.2570207465433541,2.437712459056794,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,goal_reached,0.4,0.5163977794943222,0.0,1.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,max_episode_length,396.0,0.0,396.0,396.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,n_fm_steps,363.1,45.71031976844324,270.0,396.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,n_proj_steps,363.1,45.71031976844324,270.0,396.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,n_steps,363.1,45.71031976844324,270.0,396.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,n_success,0.4,0.5163977794943222,0.0,1.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,n_success_and_constraints,0.0,0.0,0.0,0.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,n_success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,n_violations,127.4,79.40500963765167,38.0,240.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,over_budget_frac,1.0,0.0,1.0,1.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,over_budget_steps,363.1,45.71031976844324,270.0,396.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,phys_contact_frac,0.12735690235690236,0.20691098274713235,0.0,0.49158249158249157,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,phys_final_z,0.6108006880436927,0.31994484522878347,0.19430351166196658,1.1298299155273155,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,phys_min_z,0.41849181044134054,0.2249956953138062,0.19430351166196658,0.9667099521036049,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,phys_safe,0.7,0.48304589153964794,0.0,1.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,proj_ms,0.0,0.0,0.0,0.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,projection_backstop_hits,0.0,0.0,0.0,0.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,projection_cb_skipped_steps,0.0,0.0,0.0,0.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,projection_cb_tripped,0.0,0.0,0.0,0.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,projection_cb_trips,0.0,0.0,0.0,0.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,steps_to_goal,313.75,29.261749776799068,270.0,330.0,4,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,success_relaxed,0.7,0.48304589153964794,0.0,1.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,success_relaxed_and_constraints,0.0,0.0,0.0,0.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,success_strict,0.4,0.5163977794943222,0.0,1.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,success_strict_and_constraints,0.0,0.0,0.0,0.0,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,total_ms_p95,86.0296495910734,0.2754215857818814,85.74377354234457,86.55994851142168,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,total_violations,38.133322784750234,46.27059237504213,2.5158039379119854,122.37589729295522,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,track_err_mean,16.832469720117977,26.832128006313695,0.383714300536663,66.82131708614534,10,all,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,avg_time,0.08568158786041565,0.0002403718655904383,0.08538247636434707,0.08617054481962413,10,proj_valid,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,avg_time_ms,85.68158786041565,0.24037186559043536,85.38247636434707,86.17054481962414,10,proj_valid,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,budget_ms,30.3,0.0,30.3,30.3,10,proj_valid,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,collision_free_completed,0.0,0.0,0.0,0.0,10,proj_valid,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,constraint_collision_free,0.0,0.0,0.0,0.0,10,proj_valid,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,constraint_n_violations,127.4,79.40500963765167,38.0,240.0,10,proj_valid,1,32,1
corridor,fm,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,test,10,constraint_total_violations,38.133322784750234,46.27059237504213,2.5158039379119854,122.37589729295522,10,proj_valid,1,32,1
